"step","time","part","epoch","loss","lr","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","challenge_score"
11100,"2025-02-22 10:27:49.972341","train",4,0.019035663455724716,0.0005507607669413899,"","","","",""
11200,"2025-02-22 10:28:10.041891","train",4,0.005484174471348524,0.0005543946845700144,"","","","",""
11300,"2025-02-22 10:28:30.279606","train",4,0.038159437477588654,0.0005579008659489823,"","","","",""
11400,"2025-02-22 10:28:50.275704","train",4,0.028969986364245415,0.0005612774634038664,"","","","",""
11405,"2025-02-22 10:36:31.521501","train",4,"","",0.852641566094742,0.19979207629834683,0.9794189774221832,0.17583321903716911,0.4370193129379593
11405,"2025-02-22 10:38:26.358476","val",4,"","",0.8528571222806819,0.19034305635733906,0.9781784849438386,0.1429339065018807,0.44714379514116875
11500,"2025-02-22 10:38:45.953604","train",5,0.01735680177807808,0.0005645226975478939,"","","","",""
11600,"2025-02-22 10:39:05.771743","train",5,0.022923529148101807,0.0005676348582196415,"","","","",""
11700,"2025-02-22 10:39:25.349279","train",5,0.012251971289515495,0.0005706123053842492,"","","","",""
11800,"2025-02-22 10:39:44.968322","train",5,0.025618895888328552,0.0005734534699976804,"","","","",""
11900,"2025-02-22 10:40:05.012974","train",5,0.019338564947247505,0.0005761568548335703,"","","","",""
12000,"2025-02-22 10:40:24.586819","train",5,0.01495660375803709,0.0005787210352722295,"","","","",""
12100,"2025-02-22 10:40:44.295156","train",5,0.011362822726368904,0.0005811446600513838,"","","","",""
12200,"2025-02-22 10:41:04.219076","train",5,0.017437569797039032,0.000583426451978258,"","","","",""
12300,"2025-02-22 10:41:24.097934","train",5,0.009877219796180725,0.0005855652086026264,"","","","",""
12400,"2025-02-22 10:41:43.520716","train",5,0.01440847385674715,0.0005875598028504747,"","","","",""
12500,"2025-02-22 10:42:02.992390","train",5,0.009599150158464909,0.000589409183617942,"","","","",""
12600,"2025-02-22 10:42:22.679556","train",5,0.026853986084461212,0.0005911123763252276,"","","","",""
12700,"2025-02-22 10:42:42.591064","train",5,0.012483848258852959,0.000592668483430171,"","","","",""
12800,"2025-02-22 10:43:02.064739","train",5,0.0071814595721662045,0.0005940766849012355,"","","","",""
12900,"2025-02-22 10:43:21.599076","train",5,0.020254768431186676,0.0005953362386496455,"","","","",""
13000,"2025-02-22 10:43:41.007864","train",5,0.015674103051424026,0.00059644648092045,"","","","",""
13100,"2025-02-22 10:44:00.474554","train",5,0.015141598880290985,0.0005974068266423046,"","","","",""
13200,"2025-02-22 10:44:20.063351","train",5,0.03876389563083649,0.0005982167697357915,"","","","",""
13300,"2025-02-22 10:44:39.742092","train",5,0.012261242605745792,0.0005988758833801107,"","","","",""
13400,"2025-02-22 10:44:59.331460","train",5,0.016562921926379204,0.0005993838202380045,"","","","",""
13500,"2025-02-22 10:45:19.142241","train",5,0.014623729512095451,0.0005997403126387958,"","","","",""
13600,"2025-02-22 10:45:38.894567","train",5,0.012826431542634964,0.0005999451727194449,"","","","",""
13686,"2025-02-22 10:53:29.846859","train",5,"","",0.8580577087465128,0.21087961365077976,0.9800937088996055,0.025486250838363516,0.4503503674585541
13686,"2025-02-22 10:55:26.538982","val",5,"","",0.8495162251100017,0.19439475885300916,0.9791498501908528,0.016774193548387096,0.42153644123440576
13700,"2025-02-22 10:55:30.378687","train",6,0.01956997439265251,0.0005999996733632358,"","","","",""
13800,"2025-02-22 10:55:50.390182","train",6,0.03896426782011986,0.0005999808012181532,"","","","",""
13900,"2025-02-22 10:56:10.761549","train",6,0.005623109173029661,0.0005999328967810013,"","","","",""
14000,"2025-02-22 10:56:31.102381","train",6,0.008429571986198425,0.000599855964688014,"","","","",""
14100,"2025-02-22 10:56:51.164465","train",6,0.024600770324468613,0.0005997500123847474,"","","","",""
14200,"2025-02-22 10:57:10.498002","train",6,0.01277037151157856,0.0005996150501253597,"","","","",""
14300,"2025-02-22 10:57:30.233874","train",6,0.009312968701124191,0.0005994510909716179,"","","","",""
14400,"2025-02-22 10:57:49.936015","train",6,0.02278885804116726,0.0005992581507916347,"","","","",""
14500,"2025-02-22 10:58:09.973522","train",6,0.008812845684587955,0.0005990362482583317,"","","","",""
14600,"2025-02-22 10:58:30.117753","train",6,0.008733287453651428,0.0005987854048476332,"","","","",""
14700,"2025-02-22 10:58:50.146615","train",6,0.0161614790558815,0.000598505644836387,"","","","",""
14800,"2025-02-22 10:59:10.075344","train",6,0.02835218794643879,0.0005981969953000155,"","","","",""
14900,"2025-02-22 10:59:29.576717","train",6,0.013553043827414513,0.0005978594861098948,"","","","",""
15000,"2025-02-22 10:59:49.185344","train",6,0.014187630265951157,0.0005974931499304636,"","","","",""
15100,"2025-02-22 11:00:08.560960","train",6,0.04366344213485718,0.0005970980222160628,"","","","",""
15200,"2025-02-22 11:00:27.890009","train",6,0.022567883133888245,0.0005966741412075031,"","","","",""
15300,"2025-02-22 11:00:47.449446","train",6,0.02330925315618515,0.000596221547928365,"","","","",""
15400,"2025-02-22 11:01:07.388228","train",6,0.01457006111741066,0.0005957402861810275,"","","","",""
15500,"2025-02-22 11:01:27.462631","train",6,0.0055635892786085606,0.0005952304025424299,"","","","",""
15600,"2025-02-22 11:01:47.150121","train",6,0.004134249873459339,0.0005946919463595631,"","","","",""
15700,"2025-02-22 11:02:06.914413","train",6,0.03543044254183769,0.0005941249697446947,"","","","",""
15800,"2025-02-22 11:02:26.634712","train",6,0.026626404374837875,0.0005935295275703245,"","","","",""
15900,"2025-02-22 11:02:46.317361","train",6,0.016149310395121574,0.0005929056774638748,"","","","",""
15967,"2025-02-22 11:10:29.665141","train",6,"","",0.8651740303250909,0.2288179567718797,0.9802375602805787,0.09759149202377229,0.4645359767561101
15967,"2025-02-22 11:12:26.473625","val",6,"","",0.8552881158733153,0.1976669501567505,0.979177212592177,0.07533414337788578,0.42678923177938277
16000,"2025-02-22 11:12:34.166745","train",7,0.014711241237819195,0.0005922534798021127,"","","","",""
16100,"2025-02-22 11:12:54.318968","train",7,0.020630883052945137,0.0005915729977053066,"","","","",""
16200,"2025-02-22 11:13:14.371888","train",7,0.014888311736285686,0.0005908642970311178,"","","","",""
16300,"2025-02-22 11:13:34.061707","train",7,0.023575741797685623,0.0005901274463682267,"","","","",""
16400,"2025-02-22 11:13:53.747967","train",7,0.030069351196289062,0.0005893625170296945,"","","","",""
16500,"2025-02-22 11:14:13.951487","train",7,0.015024806372821331,0.0005885695830460615,"","","","",""
16600,"2025-02-22 11:14:34.045295","train",7,0.014512762427330017,0.0005877487211581825,"","","","",""
16700,"2025-02-22 11:14:54.148804","train",7,0.010425136424601078,0.0005869000108097997,"","","","",""
16800,"2025-02-22 11:15:14.125719","train",7,0.018818482756614685,0.0005860235341398537,"","","","",""
16900,"2025-02-22 11:15:34.540619","train",7,0.00986739993095398,0.0005851193759745346,"","","","",""
17000,"2025-02-22 11:15:55.086206","train",7,0.004564336966723204,0.0005841876238190725,"","","","",""
17100,"2025-02-22 11:16:15.357813","train",7,0.009303703904151917,0.0005832283678492676,"","","","",""
17200,"2025-02-22 11:16:35.267322","train",7,0.02033623680472374,0.0005822417009027645,"","","","",""
17300,"2025-02-22 11:16:55.346771","train",7,0.01643979549407959,0.0005812277184700657,"","","","",""
17400,"2025-02-22 11:17:15.462791","train",7,0.015085509046912193,0.0005801865186852913,"","","","",""
17500,"2025-02-22 11:17:35.478684","train",7,0.008414030075073242,0.0005791182023166805,"","","","",""
17600,"2025-02-22 11:17:55.329898","train",7,0.02633596397936344,0.0005780228727568399,"","","","",""
17700,"2025-02-22 11:18:15.364236","train",7,0.020674653351306915,0.0005769006360127362,"","","","",""
17800,"2025-02-22 11:18:35.804660","train",7,0.03555859997868538,0.0005757516006954379,"","","","",""
17900,"2025-02-22 11:18:56.222068","train",7,0.004836267791688442,0.0005745758780096027,"","","","",""
18000,"2025-02-22 11:19:15.925415","train",7,0.015938134863972664,0.0005733735817427158,"","","","",""
18100,"2025-02-22 11:19:35.910574","train",7,0.02460157871246338,0.0005721448282540771,"","","","",""
18200,"2025-02-22 11:19:56.213358","train",7,0.017816755920648575,0.0005708897364635398,"","","","",""
18248,"2025-02-22 11:27:37.668793","train",7,"","",0.8679722319614711,0.2299192488230571,0.9803094859710654,0.098761561373256,0.465219620577679
18248,"2025-02-22 11:29:32.095910","val",7,"","",0.854234479814012,0.19917916737934713,0.9791498501908528,0.07636363636363637,0.443204202232436
18300,"2025-02-22 11:29:42.903676","train",8,0.01825011894106865,0.0005696084278400015,"","","","",""
18400,"2025-02-22 11:30:02.743393","train",8,0.009417443536221981,0.0005683010263896479,"","","","",""
18500,"2025-02-22 11:30:22.292968","train",8,0.009677792899310589,0.000566967658643952,"","","","",""
18600,"2025-02-22 11:30:41.852060","train",8,0.005644065793603659,0.0005656084536474278,"","","","",""
18700,"2025-02-22 11:31:01.256170","train",8,0.014740776270627975,0.0005642235429451412,"","","","",""
18800,"2025-02-22 11:31:21.185534","train",8,0.00907137244939804,0.0005628130605699792,"","","","",""
18900,"2025-02-22 11:31:41.021171","train",8,0.02221640944480896,0.0005613771430296779,"","","","",""
19000,"2025-02-22 11:32:00.572160","train",8,0.009978184476494789,0.0005599159292936116,"","","","",""
19100,"2025-02-22 11:32:20.247378","train",8,0.005507425405085087,0.0005584295607793425,"","","","",""
19200,"2025-02-22 11:32:39.998881","train",8,0.022830313071608543,0.0005569181813389349,"","","","",""
19300,"2025-02-22 11:32:59.842797","train",8,0.008152099326252937,0.0005553819372450323,"","","","",""
19400,"2025-02-22 11:33:19.991664","train",8,0.013562249019742012,0.000553820977176702,"","","","",""
19500,"2025-02-22 11:33:40.203508","train",8,0.024004822596907616,0.0005522354522050447,"","","","",""
19600,"2025-02-22 11:34:00.462462","train",8,0.021405166015028954,0.0005506255157785745,"","","","",""
19700,"2025-02-22 11:34:20.550617","train",8,0.01568738743662834,0.0005489913237083677,"","","","",""
19800,"2025-02-22 11:34:40.770012","train",8,0.028608936816453934,0.0005473330341529835,"","","","",""
19900,"2025-02-22 11:35:00.696181","train",8,0.019888125360012054,0.0005456508076031569,"","","","",""
20000,"2025-02-22 11:35:20.815414","train",8,0.010694623924791813,0.0005439448068662667,"","","","",""
20100,"2025-02-22 11:35:41.446417","train",8,0.017691733315587044,0.0005422151970505783,"","","","",""
20200,"2025-02-22 11:36:01.486622","train",8,0.019967449828982353,0.0005404621455492648,"","","","",""
20300,"2025-02-22 11:36:22.021783","train",8,0.03761199116706848,0.0005386858220242067,"","","","",""
20400,"2025-02-22 11:36:42.754417","train",8,0.016724934801459312,0.0005368863983895713,"","","","",""
20500,"2025-02-22 11:37:02.954713","train",8,0.010734306648373604,0.0005350640487951753,"","","","",""
20529,"2025-02-22 11:44:48.792987","train",8,"","",0.872486065875617,0.2539361052132396,0.9805834886014906,0.09194297613326927,0.48436164758161
20529,"2025-02-22 11:46:44.599702","val",8,"","",0.853197361935121,0.20118647201557283,0.9791635313915149,0.036685641998734975,0.448456992777413
20600,"2025-02-22 11:46:59.433670","train",9,0.03731589764356613,0.0005332189496096299,"","","","",""
20700,"2025-02-22 11:47:19.193264","train",9,0.023844052106142044,0.0005313512794032718,"","","","",""
20800,"2025-02-22 11:47:38.775214","train",9,0.021013431251049042,0.0005294612189308815,"","","","",""
20900,"2025-02-22 11:47:58.588119","train",9,0.011410528793931007,0.0005275489511141892,"","","","",""
21000,"2025-02-22 11:48:18.749991","train",9,0.025322716683149338,0.0005256146610241715,"","","","",""
21100,"2025-02-22 11:48:38.727380","train",9,0.022492431104183197,0.0005236585358631402,"","","","",""
21200,"2025-02-22 11:48:58.288748","train",9,0.03672131523489952,0.0005216807649466245,"","","","",""
21300,"2025-02-22 11:49:18.027535","train",9,0.018486952409148216,0.0005196815396850495,"","","","",""
21400,"2025-02-22 11:49:37.637613","train",9,0.008426303043961525,0.0005176610535652102,"","","","",""
21500,"2025-02-22 11:49:57.259053","train",9,0.020867090672254562,0.0005156195021315469,"","","","",""
21600,"2025-02-22 11:50:16.793541","train",9,0.028224842622876167,0.0005135570829672192,"","","","",""
21700,"2025-02-22 11:50:36.292606","train",9,0.011992713436484337,0.0005114739956749848,"","","","",""
21800,"2025-02-22 11:50:55.748146","train",9,0.011210263706743717,0.0005093704418578803,"","","","",""
21900,"2025-02-22 11:51:15.563711","train",9,0.013136422261595726,0.0005072466250997118,"","","","",""
22000,"2025-02-22 11:51:35.733128","train",9,0.02966318652033806,0.0005051027509453501,"","","","",""
22100,"2025-02-22 11:51:55.703086","train",9,0.006701569072902203,0.0005029390268808384,"","","","",""
22200,"2025-02-22 11:52:15.691732","train",9,0.01122773066163063,0.0005007556623133127,"","","","",""
22300,"2025-02-22 11:52:35.476420","train",9,0.008154165931046009,0.0004985528685507335,"","","","",""
22400,"2025-02-22 11:52:55.132496","train",9,0.015963470563292503,0.0004963308587814364,"","","","",""
22500,"2025-02-22 11:53:14.958508","train",9,0.021576734259724617,0.0004940898480534992,"","","","",""
22600,"2025-02-22 11:53:34.819302","train",9,0.031762778759002686,0.0004918300532539293,"","","","",""
22700,"2025-02-22 11:53:55.018688","train",9,0.02492341585457325,0.0004895516930876732,"","","","",""
22800,"2025-02-22 11:54:14.699294","train",9,0.013326896354556084,0.00048725498805645003,"","","","",""
22810,"2025-02-22 12:01:56.987395","train",9,"","",0.8822285088296433,0.2666216178838733,0.979990957913196,0.24502455414835875,0.5053836950948556
22810,"2025-02-22 12:03:52.867641","val",9,"","",0.856912158967922,0.20557125108025984,0.9782332097464873,0.2017059708981435,0.44911359159553516
22900,"2025-02-22 12:04:11.578355","train",10,0.016839152202010155,0.0004849401604374113,"","","","",""
23000,"2025-02-22 12:04:31.158848","train",10,0.006111051421612501,0.0004826074342616286,"","","","",""
